step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
8,CASH_OUT,584848.43,C64986591,254221.82,0.0,C1292435170,1390204.07,2076594.43,0,0
8,CASH_OUT,281659.12,C896013977,22833.0,0.0,C761069599,0.0,113299.63,0,0
8,TRANSFER,1827728.45,C924036236,619126.33,0.0,C1782113663,2075228.23,6002040.86,0,0
8,CASH_OUT,118604.27,C271919265,20182.0,0.0,C1486249495,134537.27,389716.43,0,0
8,CASH_OUT,97363.79,C123314558,488.0,0.0,C1975607158,0.0,164284.17,0,0
8,CASH_OUT,186015.31,C1009540213,14649.0,0.0,C2036368507,0.0,597520.72,0,0
8,TRANSFER,57296.77,C2147266720,30810.0,0.0,C1941371857,0.0,0.0,0,0
8,CASH_OUT,185988.04,C1134031361,46042.0,0.0,C866356999,1959566.52,2017695.97,0,0
8,CASH_OUT,288404.19,C1426089542,31594.0,0.0,C678651991,34684.0,1177157.62,0,0
8,CASH_OUT,177911.62,C1040421283,62155.0,0.0,C1219248641,1197439.52,1706725.26,0,0
8,CASH_OUT,171909.33,C348281250,83617.0,0.0,C2070157789,80740.0,0.0,0,0
8,TRANSFER,892249.81,C1652255572,62631.05,0.0,C1334669858,74.0,1017900.47,0,0
8,TRANSFER,3380634.34,C524541191,10421.0,0.0,C2032924554,0.0,6561493.61,0,0
8,CASH_OUT,23542.12,C1124940793,65427.0,41884.88,C1332701679,10461.0,0.0,0,0
8,TRANSFER,1449869.6,C1676067089,163.0,0.0,C470217116,1011367.52,6821434.41,0,0
8,CASH_OUT,13619.07,C743164992,0.0,0.0,C1211297851,793733.95,862194.34,0,0
8,CASH_OUT,300814.73,C1244605474,0.0,0.0,C1760872167,1719212.76,2114173.93,0,0
8,CASH_OUT,159031.2,C1959185254,0.0,0.0,C587433505,176310.21,202287.16,0,0
8,CASH_OUT,199776.2,C570253990,0.0,0.0,C265108079,2401434.54,4937135.42,0,0
8,CASH_OUT,32127.89,C1403425557,0.0,0.0,C224342296,50121.0,80084.58,0,0
8,CASH_OUT,82052.72,C1625029503,0.0,0.0,C599968109,271816.31,1235102.24,0,0
8,CASH_OUT,184847.1,C570720761,0.0,0.0,C580735116,321342.59,380765.41,0,0
8,CASH_OUT,8062.61,C1755721549,0.0,0.0,C1738994372,107350.98,118893.05,0,0
8,CASH_OUT,355133.47,C259995511,0.0,0.0,C1394526584,3692338.25,5038256.49,0,0
8,CASH_OUT,210768.82,C809514468,0.0,0.0,C849038219,2109126.54,1337271.15,0,0
8,CASH_OUT,273024.93,C919433564,0.0,0.0,C194746285,549971.78,1404489.37,0,0
8,CASH_OUT,58407.39,C1875442831,0.0,0.0,C1940189108,62802.0,110810.89,0,0
8,CASH_OUT,20140.57,C435862158,0.0,0.0,C471293240,117456.0,0.0,0,0
8,CASH_OUT,132370.08,C673469248,0.0,0.0,C569022831,556326.45,1000968.35,0,0
8,CASH_OUT,140116.48,C1975423113,0.0,0.0,C66893623,247156.54,532921.62,0,0
8,CASH_OUT,89433.41,C1572484661,0.0,0.0,C1880332929,14636266.22,14299084.37,0,0
8,CASH_OUT,114630.91,C299424198,0.0,0.0,C1842297286,302806.13,0.0,0,0
8,CASH_OUT,99767.56,C468465390,0.0,0.0,C2011904058,205071.0,140668.7,0,0
8,CASH_OUT,69389.75,C441960386,0.0,0.0,C2036926986,201959.41,45538.4,0,0
8,CASH_OUT,44566.72,C382751011,0.0,0.0,C1757877803,1652523.94,2325850.99,0,0
8,CASH_OUT,455796.93,C1091681494,0.0,0.0,C1058634310,1364334.85,3071176.4,0,0
8,CASH_OUT,312651.06,C1001433436,0.0,0.0,C1426908073,828003.64,0.0,0,0
8,CASH_OUT,212460.26,C528285759,0.0,0.0,C1023714065,2595239.45,8398562.84,0,0
8,CASH_OUT,180840.01,C187700154,0.0,0.0,C1924874046,247069.18,148444.02,0,0
8,CASH_OUT,287050.82,C1191962886,0.0,0.0,C1414763289,311054.67,434053.18,0,0
8,CASH_OUT,100374.24,C2043626226,0.0,0.0,C313124964,7956857.49,7930883.53,0,0
8,CASH_OUT,134330.42,C239393036,0.0,0.0,C208427878,1129949.5,1454807.63,0,0
8,CASH_OUT,251709.75,C90355389,0.0,0.0,C1577420620,498584.19,1346843.05,0,0
8,CASH_OUT,291664.57,C498678990,0.0,0.0,C580431625,1233274.04,866827.55,0,0
8,CASH_OUT,47459.2,C518141273,0.0,0.0,C208427878,1264279.92,1454807.63,0,0
8,CASH_OUT,164598.66,C910562096,0.0,0.0,C1981839580,574329.77,875416.34,0,0
8,CASH_OUT,376614.14,C637635611,0.0,0.0,C447691425,4302182.76,6795453.82,0,0
8,CASH_OUT,257660.29,C1921686361,0.0,0.0,C705321061,306999.27,1306261.5,0,0
8,CASH_OUT,78089.85,C2102210732,0.0,0.0,C248609774,11706454.15,13033871.02,0,0
8,CASH_OUT,28208.87,C2064937894,0.0,0.0,C160284738,289738.67,44049.23,0,0
8,CASH_OUT,56289.06,C1365203339,0.0,0.0,C1059781259,13448259.88,13649019.57,0,0
8,CASH_OUT,114542.83,C2007580842,0.0,0.0,C128736076,345221.13,216651.57,0,0
8,CASH_OUT,10767.52,C1668667043,0.0,0.0,C339099861,410580.08,393406.66,0,0
8,CASH_OUT,58912.24,C1000607784,0.0,0.0,C713961699,64536.73,0.0,0,0
8,CASH_OUT,39467.93,C270304726,0.0,0.0,C678308721,169443.18,101561.18,0,0
8,CASH_OUT,113913.47,C764230511,0.0,0.0,C1410669831,775315.68,252392.49,0,0
8,CASH_OUT,236040.3,C1619013811,0.0,0.0,C1880332929,14725699.63,14299084.37,0,0
8,CASH_OUT,88636.26,C2076072411,0.0,0.0,C1211297851,807353.02,862194.34,0,0
8,CASH_OUT,220791.45,C259539279,0.0,0.0,C1978557426,1651012.25,1581167.12,0,0
8,CASH_OUT,84343.04,C1265259916,0.0,0.0,C75457651,194900.12,323253.31,0,0
8,CASH_OUT,75120.43,C714011130,0.0,0.0,C1390121014,428151.35,914190.45,0,0
8,CASH_OUT,36968.43,C603395569,0.0,0.0,C1185567380,112313.04,36565.34,0,0
8,CASH_OUT,284929.88,C1850231545,0.0,0.0,C1141137903,10882877.18,14068690.23,0,0
8,CASH_OUT,434793.02,C2006430857,0.0,0.0,C818570949,1278260.37,2402597.58,0,0
8,CASH_OUT,191618.91,C709597856,0.0,0.0,C675203915,4290862.32,5398127.54,0,0
8,CASH_OUT,200869.43,C822626949,0.0,0.0,C1945802665,1254799.93,1471945.15,0,0
8,CASH_OUT,40543.26,C490455519,0.0,0.0,C1313534832,3230978.27,4605990.97,0,0
8,CASH_OUT,33322.22,C1472339213,0.0,0.0,C715819458,419238.08,926737.45,0,0
8,CASH_OUT,132586.21,C564794319,0.0,0.0,C1790831319,176804.78,66958.78,0,0
8,CASH_OUT,709927.25,C1376074013,0.0,0.0,C372017580,2036531.78,4122268.38,0,0
8,CASH_OUT,164837.44,C292765627,158165.06,0.0,C651445737,0.0,293516.38,0,0
8,TRANSFER,1474998.09,C1444831981,0.0,0.0,C1671386208,1697229.22,6214174.81,0,0
8,CASH_OUT,271189.65,C1897305098,10568.0,0.0,C1150043970,0.0,123050.78,0,0
8,CASH_OUT,197506.07,C1677690767,172.0,0.0,C681419196,0.0,284836.99,0,0
8,CASH_OUT,60487.26,C1889552797,22860.0,0.0,C388527192,80368.79,106885.07,0,0
8,TRANSFER,825236.62,C2064702302,258542.0,0.0,C787040724,0.0,4039814.03,0,0
8,CASH_OUT,38390.65,C1614453866,11226.96,0.0,C1746371201,743712.51,392132.46,0,0
8,CASH_OUT,237430.77,C1687316649,2236911.86,1999481.09,C225852166,557738.63,877929.84,0,0
8,CASH_OUT,161122.11,C9355328,1999481.09,1838358.98,C1231540556,220544.75,83585.1,0,0
8,CASH_OUT,126739.38,C878958071,1838358.98,1711619.6,C1340904400,386614.61,0.0,0,0
8,CASH_OUT,101826.91,C269637942,1711619.6,1609792.69,C575335780,136787.54,14610.22,0,0
8,CASH_OUT,351756.34,C1739766973,1609792.69,1258036.35,C170899621,8291199.67,10464208.87,0,0
8,CASH_OUT,47934.33,C289991883,4228.0,0.0,C1134266682,177326.96,3759.16,0,0
8,CASH_OUT,290418.24,C1412834386,2426380.39,2135962.15,C1722141669,527257.11,1118549.36,0,0
8,CASH_OUT,37980.31,C1452635628,2135962.15,2097981.84,C851316413,75148.26,127671.62,0,0
8,TRANSFER,1097476.86,C250579949,100507.0,0.0,C1710002389,10216.0,936474.93,0,0
8,CASH_OUT,366644.47,C1548826220,40621.82,0.0,C30516998,1279426.59,0.0,0,0
8,TRANSFER,505597.87,C1510668235,5588.0,0.0,C1185525558,2696.0,1374865.05,0,0
8,CASH_OUT,290586.24,C2043025750,40113.0,0.0,C656400047,111909.04,1597668.67,0,0
8,CASH_OUT,171782.67,C25378694,5016.0,0.0,C1805162633,0.0,0.0,0,0
8,CASH_OUT,708000.32,C157277860,10548.0,0.0,C305259590,11373.0,937916.52,0,0
8,CASH_OUT,97544.02,C752503379,9227.0,0.0,C1496194127,52059.0,0.0,0,0
8,TRANSFER,2630740.88,C1503087003,195.0,0.0,C1379031360,179690.78,4200399.97,0,0
8,TRANSFER,1810797.94,C773672120,6360.0,0.0,C1050196275,0.0,2417555.8,0,0
8,TRANSFER,455922.51,C1993983686,5591.0,0.0,C406477119,0.0,1879210.25,0,0
8,CASH_OUT,128863.46,C22567893,11934.0,0.0,C1137350304,83794.36,212657.82,0,0
8,CASH_OUT,137568.89,C320396046,497797.47,360228.58,C476402209,222310.39,0.0,0,0
8,CASH_OUT,208281.32,C1356708939,360228.58,151947.25,C1014923261,334261.75,1434633.69,0,0
8,CASH_OUT,93869.51,C617392518,298789.04,204919.54,C63475121,711337.87,519853.57,0,0
8,CASH_OUT,97837.59,C1281037118,129477.49,31639.91,C1825174365,116598.4,6657580.62,0,0
8,CASH_OUT,376099.04,C966455993,9156.0,0.0,C1858098329,0.0,799673.02,0,0
8,CASH_OUT,131147.35,C1407070222,61721.0,0.0,C1117816135,134611.8,163839.59,0,0
8,CASH_OUT,426327.64,C1035931638,19765.75,0.0,C1191985342,13300.89,1276447.09,0,0
8,CASH_OUT,77360.09,C1535249031,0.0,0.0,C1095446005,159400.73,402284.09,0,0
8,CASH_OUT,279753.71,C1328866120,0.0,0.0,C874023329,412905.13,3539577.27,0,0
8,CASH_OUT,158007.12,C424875646,0.0,0.0,C1298177219,474016.32,1618631.97,0,0
8,CASH_OUT,201388.63,C555356422,0.0,0.0,C1469084143,262081.91,2003931.21,0,0
8,CASH_OUT,586322.92,C1787294096,0.0,0.0,C1894575391,1673372.12,3443379.49,0,0
8,CASH_OUT,53426.55,C46231851,0.0,0.0,C1759482496,1191511.46,2912335.58,0,0
8,CASH_OUT,366082.59,C60848107,0.0,0.0,C420561530,631078.29,366505.7,0,0
8,CASH_OUT,224436.79,C1925436600,0.0,0.0,C1501701470,1427983.83,4463342.32,0,0
8,CASH_OUT,71833.22,C664641537,0.0,0.0,C1842297286,417437.04,0.0,0,0
8,CASH_OUT,144975.59,C786220528,0.0,0.0,C481402298,4563593.54,8144736.91,0,0
8,CASH_OUT,168003.64,C776204527,0.0,0.0,C314019925,250772.37,493579.15,0,0
8,CASH_OUT,397722.11,C1112119179,0.0,0.0,C2110180989,1497201.43,0.0,0,0
8,CASH_OUT,191807.52,C136231531,0.0,0.0,C1651945012,1728274.26,2542356.18,0,0
8,CASH_OUT,38142.72,C1076170205,0.0,0.0,C624685600,135966.92,1263934.85,0,0
8,CASH_OUT,23252.84,C1901091262,0.0,0.0,C1273939873,693114.49,1525464.32,0,0
8,CASH_OUT,58679.0,C2133552592,0.0,0.0,C447691425,4678796.89,6795453.82,0,0
8,CASH_OUT,8578.54,C35347900,0.0,0.0,C254038376,58388.22,66966.76,0,0
8,CASH_OUT,15054.94,C1027043712,51550.0,36495.06,C1881151365,0.0,325261.56,0,0
8,TRANSFER,130838.31,C1696148775,20590.0,0.0,C862258808,559.0,0.0,0,0
8,CASH_OUT,188849.41,C1740580335,176834.53,0.0,C1797686173,1111913.42,1474093.6,0,0
8,CASH_OUT,321119.45,C1627583465,0.0,0.0,C365212068,2933657.37,3805747.48,0,0
8,TRANSFER,2140316.07,C1648343271,71.0,0.0,C830831744,59718.17,2838892.83,0,0
8,CASH_OUT,141817.92,C353536118,29718.0,0.0,C1883788127,140143.17,228885.23,0,0
8,CASH_OUT,33845.61,C183886515,118791.0,84945.39,C1089101011,0.0,33845.61,0,0
8,TRANSFER,1259673.1,C372898222,9028.0,0.0,C620532131,0.0,2245700.64,0,0
8,TRANSFER,57250.85,C1804572436,296.0,0.0,C62593131,460744.18,208013.13,0,0
8,CASH_OUT,257307.14,C1867667347,90003.0,0.0,C1692142175,45861.31,963726.26,0,0
8,CASH_OUT,48807.72,C1509239754,171034.3,122226.58,C439078113,1228189.84,1886598.11,0,0
8,CASH_OUT,68072.03,C440607660,49574.0,0.0,C1982828534,1850434.01,1912526.2,0,0
8,TRANSFER,1257149.12,C1265362684,746.0,0.0,C1501701470,1652420.62,4463342.32,0,0
8,CASH_OUT,123009.23,C25557447,11560.0,0.0,C257761496,20496.0,2001378.66,0,0
8,CASH_OUT,60086.26,C1710076336,592009.7,531923.44,C1192983708,39393.33,98055.06,0,0
8,TRANSFER,2999828.31,C1792724213,531923.44,0.0,C1060041730,8407962.94,16532032.16,0,0
8,CASH_OUT,136361.59,C1615422341,234734.23,98372.63,C417236208,276731.51,0.0,0,0
8,CASH_OUT,217335.76,C1781104767,20181.0,0.0,C1187026769,557.0,0.0,0,0
8,TRANSFER,1194206.14,C1966759668,72650.0,0.0,C662267010,0.0,1605242.18,0,0
8,TRANSFER,1017488.96,C780399605,20188.1,0.0,C1765998352,142746.99,1387726.04,0,0
8,CASH_OUT,48231.01,C588615825,0.0,0.0,C1933965693,988754.77,2074668.33,0,0
8,CASH_OUT,28288.91,C75479033,50032.0,21743.09,C250289324,1283.0,0.0,0,0
8,CASH_OUT,126717.26,C1740157312,23474.0,0.0,C1022896347,0.0,126717.26,0,0
8,TRANSFER,1893337.96,C44325906,183611.0,0.0,C30079792,49418.08,1536473.0,0,0
8,CASH_OUT,40699.73,C2065575341,71653.0,30953.27,C657385546,0.0,40699.73,0,0
8,CASH_OUT,245586.79,C2044435493,62954.0,0.0,C132379888,0.0,629147.18,0,0
8,CASH_OUT,243495.14,C457089432,10549.0,0.0,C725400620,0.0,1038.26,0,0
8,CASH_OUT,377780.26,C1667658177,326415.0,0.0,C2122200303,556415.55,1003439.91,0,0
8,TRANSFER,601150.82,C966413521,215318.39,0.0,C1501701470,2909569.75,4463342.32,0,0
8,TRANSFER,997157.8,C1582409532,0.0,0.0,C188246551,2093026.08,3439878.27,0,0
8,CASH_OUT,229017.77,C5486297,140389.65,0.0,C1247658278,544935.86,1133629.28,0,0
8,CASH_OUT,241806.31,C1399359912,0.0,0.0,C1552859894,694699.59,3018034.04,0,0
8,CASH_OUT,18610.82,C338447830,0.0,0.0,C1552859894,936505.9,3018034.04,0,0
8,CASH_OUT,137983.28,C1530574164,0.0,0.0,C1337741679,2974643.63,4670415.04,0,0
8,CASH_OUT,121567.12,C1187128724,0.0,0.0,C720370261,787855.07,643199.54,0,0
8,CASH_OUT,187973.29,C1366343981,0.0,0.0,C2116802101,332317.06,1187770.16,0,0
8,CASH_OUT,4046.13,C658793512,0.0,0.0,C300836639,33959.63,19979.28,0,0
8,CASH_OUT,56779.74,C693826945,0.0,0.0,C2040656033,1438436.24,8124431.39,0,0
8,CASH_OUT,48083.68,C2128845755,0.0,0.0,C2040603986,1062953.98,1930179.38,0,0
8,CASH_OUT,379864.88,C701318371,0.0,0.0,C853932876,551952.83,380655.71,0,0
8,CASH_OUT,176846.12,C757858518,0.0,0.0,C1231842708,1074290.38,751281.48,0,0
8,CASH_OUT,55588.41,C1394875919,0.0,0.0,C1705929636,320481.31,228714.72,0,0
8,CASH_OUT,131743.31,C829974931,0.0,0.0,C115885991,2404896.23,4215505.1,0,0
8,CASH_OUT,132760.22,C1926355203,0.0,0.0,C874023329,692658.83,3539577.27,0,0
8,CASH_OUT,116704.99,C1060523327,0.0,0.0,C1182461167,185431.94,2329693.31,0,0
8,CASH_OUT,501258.01,C1284630704,0.0,0.0,C875917495,1984159.29,6097795.83,0,0
8,CASH_OUT,116458.24,C1045902400,0.0,0.0,C2107268831,117558.73,623377.01,0,0
8,CASH_OUT,74642.97,C1119021896,0.0,0.0,C306206744,9557036.91,9637803.63,0,0
8,CASH_OUT,98401.8,C1340086676,0.0,0.0,C1504217374,144700.0,123668.83,0,0
8,CASH_OUT,39377.69,C209173680,0.0,0.0,C2136124320,282266.5,127874.69,0,0
8,CASH_OUT,123457.27,C184904778,0.0,0.0,C345679794,355271.0,415516.29,0,0
8,CASH_OUT,23881.91,C535755589,1298750.73,1274868.82,C1234059684,564384.16,588641.6,0,0
8,CASH_OUT,184654.07,C1400375971,1274868.82,1090214.75,C365212068,3254776.82,3805747.48,0,0
8,CASH_OUT,544147.69,C864301300,1090214.75,546067.07,C1556875182,1951316.89,3585215.55,0,0
8,CASH_OUT,54689.2,C1230912978,546067.07,491377.87,C471003380,367677.9,511534.87,0,0
8,CASH_OUT,351674.39,C553833327,491377.87,139703.48,C1003872245,436689.68,114686.09,0,0
8,CASH_OUT,102904.14,C851241214,139703.48,36799.34,C798678484,2384768.06,3249604.9,0,0
8,CASH_OUT,426830.03,C548236749,36799.34,0.0,C248609774,11784544.0,13033871.02,0,0
8,CASH_OUT,311046.27,C413492391,0.0,0.0,C1627965794,856983.15,1557376.47,0,0
8,CASH_OUT,288692.21,C789271927,0.0,0.0,C248609774,12211374.04,13033871.02,0,0
8,CASH_OUT,188880.1,C2057679728,0.0,0.0,C93166806,1483727.71,2226811.03,0,0
8,CASH_OUT,195773.05,C833452780,0.0,0.0,C1313534832,3271521.53,4605990.97,0,0
8,CASH_OUT,194947.34,C35565602,0.0,0.0,C1757877803,1697090.66,2325850.99,0,0
8,CASH_OUT,253755.55,C2009853435,0.0,0.0,C2011996123,5715091.82,9264344.9,0,0
8,CASH_OUT,57019.51,C547552833,0.0,0.0,C480500119,739392.36,135593.97,0,0
8,CASH_OUT,118496.94,C2046986915,0.0,0.0,C2052185144,863676.0,951130.52,0,0
8,CASH_OUT,156593.58,C233486945,0.0,0.0,C667346055,11656041.15,17132106.53,0,0
8,CASH_OUT,127878.2,C635841042,0.0,0.0,C663202788,131257.37,163013.28,0,0
8,CASH_OUT,2055.11,C302094361,0.0,0.0,C1891412311,682473.89,1416477.85,0,0
8,CASH_OUT,65479.13,C2084069224,0.0,0.0,C1887692104,72798.39,0.0,0,0
8,CASH_OUT,29629.34,C609868604,0.0,0.0,C1979585370,44472.4,39850.96,0,0
8,CASH_OUT,213576.76,C813421343,0.0,0.0,C968448640,1305323.5,3438487.71,0,0
8,CASH_OUT,243891.24,C782521433,0.0,0.0,C849038219,2319895.36,1337271.15,0,0
8,CASH_OUT,130253.02,C282697210,0.0,0.0,C1583408697,169794.82,638228.31,0,0
8,CASH_OUT,388553.6,C2058560742,0.0,0.0,C1491676195,1251349.81,1800557.56,0,0
8,CASH_OUT,80919.82,C339669892,0.0,0.0,C79708552,93337.56,0.0,0,0
8,CASH_OUT,428788.03,C414481350,0.0,0.0,C787040724,825236.62,4039814.03,0,0
8,CASH_OUT,147826.1,C1147011943,0.0,0.0,C2011904058,304838.56,140668.7,0,0
8,CASH_OUT,354840.47,C665426718,0.0,0.0,C2112826959,580825.54,2258719.46,0,0
8,CASH_OUT,324804.76,C1147731644,0.0,0.0,C662267010,1194206.14,1605242.18,0,0
8,CASH_OUT,587049.59,C2142881724,0.0,0.0,C1395746279,1125016.21,1391020.69,0,0
8,CASH_OUT,128152.92,C1271445015,0.0,0.0,C1219248641,1375351.14,1706725.26,0,0
8,TRANSFER,1558428.12,C309957953,90749.0,0.0,C1751073738,121334.18,8875838.69,0,0
8,TRANSFER,485077.73,C1289188851,20459.0,0.0,C257884050,40540.59,659044.27,0,0
8,CASH_OUT,188396.01,C1488291637,157080.63,0.0,C1060041730,11407791.24,16532032.16,0,0
8,CASH_OUT,680645.68,C1861710554,0.0,0.0,C264685626,1055902.87,0.0,0,0
8,CASH_OUT,235452.18,C481255164,61291.0,0.0,C1001755781,0.0,274407.46,0,0
8,CASH_OUT,350693.72,C279645538,17969.0,0.0,C664038638,0.0,590162.01,0,0
8,CASH_OUT,331160.63,C928871355,991918.6,660757.97,C8290162,5893560.69,6650282.66,0,0
8,CASH_OUT,163736.17,C1388671225,507192.0,343455.83,C2016282692,154018.38,34092.53,0,0
8,CASH_OUT,85349.79,C1631949714,10878.0,0.0,C1463758439,13909.1,99258.9,0,0
8,TRANSFER,13389.79,C1532716193,77301.2,63911.41,C756475678,40699.0,233193.32,0,0
8,CASH_OUT,675186.66,C592075371,63911.41,0.0,C1754722089,745091.21,3719715.07,0,0
8,CASH_OUT,18938.93,C387675565,20613.0,1674.07,C571514738,0.0,0.0,0,0
8,TRANSFER,780953.77,C1098444577,905174.0,124220.23,C1629911510,3145.61,1925872.77,0,0
8,CASH_OUT,257290.05,C748819866,102541.0,0.0,C769298867,13626.01,199825.38,0,0
8,CASH_OUT,208832.94,C1865445743,36487.0,0.0,C1283626649,75247.0,174917.71,0,0
8,CASH_OUT,186048.44,C807810220,1254.0,0.0,C1937294500,162038.0,893126.62,0,0
8,TRANSFER,1327566.28,C1013097003,10438.0,0.0,C1357984916,60059.81,1185616.33,0,0
8,TRANSFER,500301.57,C1452476158,368.0,0.0,C1493448513,0.0,1075149.48,0,0
8,CASH_OUT,207805.32,C1576941791,51243.0,0.0,C1189861498,218696.72,922482.19,0,0
8,CASH_OUT,8744.96,C884233891,209052.87,200307.92,C1970362900,163074.46,1296.45,0,0
8,CASH_OUT,40007.38,C1735202861,172169.64,132162.26,C1683963531,21261.9,0.0,0,0
8,CASH_OUT,268265.52,C475557284,316.0,0.0,C1988852187,0.0,2232864.41,0,0
8,CASH_OUT,237904.63,C1176037947,309390.98,71486.36,C250593727,3947.65,0.0,0,0
8,CASH_OUT,384938.04,C1801872712,16809.0,0.0,C305793941,39752.78,1276315.24,0,0
8,CASH_OUT,41242.0,C702369119,16230.0,0.0,C769342184,16587619.92,16681340.95,0,0
8,CASH_OUT,17408.88,C1909006601,525618.32,508209.44,C345262715,42898.0,0.0,0,0
8,CASH_OUT,138596.36,C1059021169,3143.0,0.0,C1664330755,149884.4,80919.02,0,0
8,TRANSFER,1645104.9,C923387474,81310.97,0.0,C1060041730,11596187.25,16532032.16,0,0
8,TRANSFER,830936.97,C713948663,529.0,0.0,C1976064650,32372.0,0.0,0,0
8,TRANSFER,2047122.53,C1225188557,352679.63,0.0,C1973561066,8268.96,2701301.94,0,0
8,CASH_OUT,341720.06,C1493878286,37159.0,0.0,C453984087,129725.0,548359.45,0,0
8,CASH_OUT,8132.44,C334615376,0.0,0.0,C1892922524,2594441.67,2775439.16,0,0
8,CASH_OUT,377048.03,C1936458450,55277.11,0.0,C703957828,1111298.22,4327929.06,0,0
8,CASH_OUT,209493.96,C1855599804,0.0,0.0,C1218365329,1178474.72,1347353.23,0,0
8,CASH_OUT,180602.25,C926879702,17145.0,0.0,C2119123648,518930.35,475595.42,0,0
8,TRANSFER,300371.42,C647273858,8082.0,0.0,C1000630508,0.0,115423.17,0,0
8,CASH_OUT,121249.73,C1766202495,0.0,0.0,C143580560,159936.09,1475853.11,0,0
8,CASH_OUT,414355.28,C1545816470,32677.0,0.0,C9108707,14140.07,1144029.43,0,0
8,CASH_OUT,149748.87,C1083528294,30958.0,0.0,C1139794020,0.0,225926.33,0,0
8,CASH_OUT,153288.75,C434703855,0.0,0.0,C1722902384,165301.48,681456.39,0,0
8,CASH_OUT,286338.02,C407818317,240859.58,0.0,C1089177065,1190350.45,1076036.85,0,0
8,TRANSFER,142561.46,C1885129157,731.0,0.0,C558216562,10432.07,124763.83,0,0
8,TRANSFER,320012.35,C511615803,10027.0,0.0,C661442540,60222.0,250235.32,0,0
8,TRANSFER,285997.23,C1623275279,5098.0,0.0,C1866827563,6545.0,4057979.08,0,0
8,CASH_OUT,125175.32,C1076791475,20467.0,0.0,C2013854563,39243.0,2506046.99,0,0
8,CASH_OUT,80999.38,C1498006437,52508.0,0.0,C1087546948,10770.0,83341.56,0,0
8,CASH_OUT,181245.4,C1731630644,2779.0,0.0,C93166806,1672607.81,2226811.03,0,0
8,CASH_OUT,97537.05,C2033056323,501582.71,404045.66,C251557282,98908.38,0.0,0,0
8,CASH_OUT,255999.48,C1773922313,404045.66,148046.18,C58333888,2338891.8,4173485.4,0,0
8,CASH_OUT,295275.71,C552330288,148046.18,0.0,C1254893565,1891467.91,2085959.07,0,0
8,CASH_OUT,89835.13,C1189548179,0.0,0.0,C51626955,670546.9,1129092.65,0,0
8,CASH_OUT,257616.11,C1343100398,0.0,0.0,C257999182,8453776.67,14960679.69,0,0
8,CASH_OUT,343220.0,C1724077126,0.0,0.0,C1446521801,8109787.68,11698172.69,0,0
8,CASH_OUT,247492.9,C427222730,0.0,0.0,C1991252420,533013.87,1241717.95,0,0
8,CASH_OUT,296926.44,C1743462143,0.0,0.0,C1834186423,431360.97,195248.73,0,0
8,CASH_OUT,277106.72,C1206572681,0.0,0.0,C459172227,2024866.32,2591462.11,0,0
8,CASH_OUT,99379.8,C708494078,34400.6,0.0,C420561530,749858.58,366505.7,0,0
8,TRANSFER,141995.86,C1870784667,34044.0,0.0,C1155337528,0.0,165417.94,0,0
8,CASH_OUT,337934.18,C1329528015,104899.0,0.0,C1423992712,10841341.17,13803333.72,0,0
8,CASH_OUT,151998.73,C1153400840,410772.0,258773.27,C1249000159,0.0,549159.08,0,0
8,CASH_OUT,174630.28,C1668250335,9583.94,0.0,C1121453612,525867.33,1975007.49,0,0
8,TRANSFER,2246018.57,C1444380816,1889644.35,0.0,C1023714065,2807699.7,8398562.84,0,0
8,TRANSFER,387849.35,C881253965,860.0,0.0,C599726537,650688.09,528200.34,0,0
8,CASH_OUT,289839.13,C8896147,20572.0,0.0,C2020576466,23601.0,0.0,0,0
8,CASH_OUT,114212.72,C223752887,104523.0,0.0,C740950652,45114.36,43471.31,0,0
8,CASH_OUT,174957.6,C465829684,36615.22,0.0,C787040724,1254024.65,4039814.03,0,0
8,CASH_OUT,190421.89,C1832777293,30571.0,0.0,C646183851,59648.0,486706.11,0,0
8,TRANSFER,780886.93,C1260614086,50226.0,0.0,C515132998,1822194.67,4460317.7,0,0
8,CASH_OUT,120862.68,C763756424,25312.0,0.0,C1276424637,25712.0,1610468.3,0,0
8,CASH_OUT,52320.81,C102913385,189.0,0.0,C2052619908,0.0,52320.81,0,0
8,CASH_OUT,257236.27,C1262854544,139.0,0.0,C1638556416,502911.06,335656.26,0,0
8,CASH_OUT,295589.45,C1547134278,21678.0,0.0,C2104165942,117465.8,331061.49,0,0
8,CASH_OUT,115648.41,C1768472889,31790.0,0.0,C612216079,1282.0,104602.27,0,0
8,TRANSFER,222611.17,C1807590375,21090.0,0.0,C676931970,0.0,146457.68,0,0
8,CASH_OUT,116701.45,C1638682473,21476.0,0.0,C1804631788,85967.0,22266.06,0,0
8,CASH_OUT,31063.29,C2071816647,10691.0,0.0,C1553217607,20566.24,812216.2,0,0
8,TRANSFER,240636.86,C1831332014,14633.0,0.0,C1289493889,0.0,1734515.95,0,0
8,CASH_OUT,54376.87,C1177995246,142.0,0.0,C1227659410,0.0,54376.87,0,0
8,CASH_OUT,377850.83,C1183628940,14219.73,0.0,C232812328,825636.1,2096642.77,0,0
8,CASH_OUT,128780.31,C1475580416,5093.0,0.0,C1440282299,253940.11,878239.73,0,0
